close,symbol,date,close,close,close,close,close,close,close,close,close,close,close,close,close
QQQ,,,IMMR,LWAY,NVDA,BSX,FTNT,SCHD,RMBI,BFIN,SOXX,JEPI,T,VZ,PCG
,RMBI,2025-01-02,,,,,,,13.890000343322754,,,,,,
,RMBI,2025-01-03,,,,,,,13.350000381469727,,,,,,
,RMBI,2025-01-06,,,,,,,13.329999923706055,,,,,,
,RMBI,2025-01-07,,,,,,,13.270000457763672,,,,,,
,RMBI,2025-01-08,,,,,,,12.760000228881836,,,,,,
,RMBI,2025-01-10,,,,,,,12.789999961853027,,,,,,
,RMBI,2025-01-13,,,,,,,12.260000228881836,,,,,,
,RMBI,2025-01-14,,,,,,,12.479999542236328,,,,,,
,RMBI,2025-01-15,,,,,,,12.800000190734863,,,,,,
,RMBI,2025-01-16,,,,,,,12.850000381469727,,,,,,
,RMBI,2025-01-17,,,,,,,13.1899995803833,,,,,,
,RMBI,2025-01-21,,,,,,,13.420000076293945,,,,,,
,RMBI,2025-01-22,,,,,,,13.369999885559082,,,,,,
,RMBI,2025-01-23,,,,,,,13.699999809265137,,,,,,
,RMBI,2025-01-24,,,,,,,13.729999542236328,,,,,,
,RMBI,2025-01-27,,,,,,,14.0,,,,,,
,RMBI,2025-01-28,,,,,,,13.890000343322754,,,,,,
,RMBI,2025-01-29,,,,,,,14.25,,,,,,
,RMBI,2025-01-30,,,,,,,14.460000038146973,,,,,,
,RMBI,2025-01-31,,,,,,,14.420000076293945,,,,,,
,RMBI,2025-02-03,,,,,,,14.510000228881836,,,,,,
,RMBI,2025-02-04,,,,,,,14.5,,,,,,
,RMBI,2025-02-05,,,,,,,14.220000267028809,,,,,,
,RMBI,2025-02-06,,,,,,,14.039999961853027,,,,,,
,RMBI,2025-02-07,,,,,,,14.09000015258789,,,,,,
,RMBI,2025-02-10,,,,,,,14.109999656677246,,,,,,
,RMBI,2025-02-11,,,,,,,13.989999771118164,,,,,,
,RMBI,2025-02-12,,,,,,,14.029999732971191,,,,,,
,RMBI,2025-02-13,,,,,,,14.0,,,,,,
,RMBI,2025-02-14,,,,,,,13.899999618530273,,,,,,
,RMBI,2025-02-18,,,,,,,13.859999656677246,,,,,,
,RMBI,2025-02-19,,,,,,,13.720000267028809,,,,,,
,RMBI,2025-02-20,,,,,,,13.40999984741211,,,,,,
,RMBI,2025-02-21,,,,,,,13.130000114440918,,,,,,
,RMBI,2025-02-24,,,,,,,12.569999694824219,,,,,,
,RMBI,2025-02-25,,,,,,,12.5,,,,,,
,RMBI,2025-02-26,,,,,,,12.630000114440918,,,,,,
,RMBI,2025-02-27,,,,,,,12.8100004196167,,,,,,
,RMBI,2025-02-28,,,,,,,12.84000015258789,,,,,,
,RMBI,2025-03-03,,,,,,,12.850000381469727,,,,,,
,RMBI,2025-03-04,,,,,,,12.15999984741211,,,,,,
,RMBI,2025-03-05,,,,,,,11.75,,,,,,
,RMBI,2025-03-06,,,,,,,11.600000381469727,,,,,,
,RMBI,2025-03-07,,,,,,,11.800000190734863,,,,,,
,RMBI,2025-03-10,,,,,,,11.795000076293945,,,,,,
,RMBI,2025-03-11,,,,,,,12.1899995803833,,,,,,
,RMBI,2025-03-12,,,,,,,12.300000190734863,,,,,,
,RMBI,2025-03-13,,,,,,,12.220000267028809,,,,,,
,RMBI,2025-03-14,,,,,,,12.34000015258789,,,,,,
,RMBI,2025-03-17,,,,,,,12.6899995803833,,,,,,
,RMBI,2025-03-18,,,,,,,12.640000343322754,,,,,,
,RMBI,2025-03-19,,,,,,,12.789999961853027,,,,,,
,RMBI,2025-03-20,,,,,,,12.859999656677246,,,,,,
,RMBI,2025-03-21,,,,,,,12.850000381469727,,,,,,
,RMBI,2025-03-24,,,,,,,12.729999542236328,,,,,,
,RMBI,2025-03-25,,,,,,,12.8100004196167,,,,,,
,RMBI,2025-03-26,,,,,,,12.90999984741211,,,,,,
,RMBI,2025-03-27,,,,,,,13.1899995803833,,,,,,
,RMBI,2025-03-28,,,,,,,12.930000305175781,,,,,,
,BFIN,2024-12-31,,,,,,,,12.699999809265137,,,,,
,BFIN,2025-01-02,,,,,,,,12.15999984741211,,,,,
,BFIN,2025-01-03,,,,,,,,12.289999961853027,,,,,
,BFIN,2025-01-06,,,,,,,,12.25,,,,,
,BFIN,2025-01-07,,,,,,,,12.010000228881836,,,,,
,BFIN,2025-01-08,,,,,,,,11.920000076293945,,,,,
,BFIN,2025-01-10,,,,,,,,11.619999885559082,,,,,
,BFIN,2025-01-13,,,,,,,,11.579999923706055,,,,,
,BFIN,2025-01-14,,,,,,,,11.850000381469727,,,,,
,BFIN,2025-01-15,,,,,,,,12.130000114440918,,,,,
,BFIN,2025-01-16,,,,,,,,12.199999809265137,,,,,
,BFIN,2025-01-17,,,,,,,,12.380000114440918,,,,,
,BFIN,2025-01-21,,,,,,,,12.5,,,,,
,BFIN,2025-01-22,,,,,,,,12.489999771118164,,,,,
,BFIN,2025-01-23,,,,,,,,12.800000190734863,,,,,
,BFIN,2025-01-24,,,,,,,,12.850000381469727,,,,,
,BFIN,2025-01-27,,,,,,,,13.0,,,,,
,BFIN,2025-01-28,,,,,,,,13.0,,,,,
,BFIN,2025-01-29,,,,,,,,13.420000076293945,,,,,
,BFIN,2025-01-30,,,,,,,,13.350000381469727,,,,,
,BFIN,2025-01-31,,,,,,,,13.479999542236328,,,,,
,BFIN,2025-02-03,,,,,,,,13.229999542236328,,,,,
,BFIN,2025-02-04,,,,,,,,12.930000305175781,,,,,
,BFIN,2025-02-05,,,,,,,,12.920000076293945,,,,,
,BFIN,2025-02-06,,,,,,,,13.300000190734863,,,,,
,BFIN,2025-02-07,,,,,,,,13.329999923706055,,,,,
,BFIN,2025-02-10,,,,,,,,13.130000114440918,,,,,
,BFIN,2025-02-11,,,,,,,,13.3100004196167,,,,,
,BFIN,2025-02-12,,,,,,,,13.130000114440918,,,,,
,BFIN,2025-02-13,,,,,,,,13.270000457763672,,,,,
,BFIN,2025-02-14,,,,,,,,13.220000267028809,,,,,
,BFIN,2025-02-18,,,,,,,,13.029999732971191,,,,,
,BFIN,2025-02-19,,,,,,,,13.1899995803833,,,,,
,BFIN,2025-02-20,,,,,,,,12.90999984741211,,,,,
,BFIN,2025-02-21,,,,,,,,12.899999618530273,,,,,
,BFIN,2025-02-24,,,,,,,,12.550000190734863,,,,,
,BFIN,2025-02-25,,,,,,,,12.65999984741211,,,,,
,BFIN,2025-02-26,,,,,,,,12.9399995803833,,,,,
,BFIN,2025-02-27,,,,,,,,13.039999961853027,,,,,
,BFIN,2025-02-28,,,,,,,,13.239999771118164,,,,,
,BFIN,2025-03-03,,,,,,,,13.119999885559082,,,,,
,BFIN,2025-03-04,,,,,,,,12.630000114440918,,,,,
,BFIN,2025-03-05,,,,,,,,12.890000343322754,,,,,
,BFIN,2025-03-06,,,,,,,,12.84000015258789,,,,,
,BFIN,2025-03-07,,,,,,,,12.850000381469727,,,,,
,BFIN,2025-03-10,,,,,,,,12.5,,,,,
,BFIN,2025-03-11,,,,,,,,12.399999618530273,,,,,
,BFIN,2025-03-12,,,,,,,,12.600000381469727,,,,,
,BFIN,2025-03-13,,,,,,,,12.65999984741211,,,,,
,BFIN,2025-03-14,,,,,,,,12.6899995803833,,,,,
,BFIN,2025-03-17,,,,,,,,12.989999771118164,,,,,
,BFIN,2025-03-18,,,,,,,,13.100000381469727,,,,,
,BFIN,2025-03-19,,,,,,,,13.069999694824219,,,,,
,BFIN,2025-03-20,,,,,,,,13.0600004196167,,,,,
,BFIN,2025-03-21,,,,,,,,12.989999771118164,,,,,
,BFIN,2025-03-24,,,,,,,,12.779999732971191,,,,,
,BFIN,2025-03-25,,,,,,,,12.5,,,,,
,BFIN,2025-03-26,,,,,,,,12.550000190734863,,,,,
,BFIN,2025-03-27,,,,,,,,12.989999771118164,,,,,
,BFIN,2025-03-28,,,,,,,,12.819999694824219,,,,,
,SOXX,2024-12-31,,,,,,,,,215.49000549316406,,,,
,SOXX,2025-01-02,,,,,,,,,216.82000732421875,,,,
,SOXX,2025-01-03,,,,,,,,,222.47000122070312,,,,
,SOXX,2025-01-06,,,,,,,,,228.91000366210938,,,,
,SOXX,2025-01-07,,,,,,,,,225.7899932861328,,,,
,SOXX,2025-01-08,,,,,,,,,223.5399932861328,,,,
,SOXX,2025-01-10,,,,,,,,,218.1999969482422,,,,
,SOXX,2025-01-13,,,,,,,,,217.52999877929688,,,,
,SOXX,2025-01-14,,,,,,,,,218.9600067138672,,,,
,SOXX,2025-01-15,,,,,,,,,223.2100067138672,,,,
,SOXX,2025-01-16,,,,,,,,,223.5399932861328,,,,
,SOXX,2025-01-17,,,,,,,,,229.74000549316406,,,,
,SOXX,2025-01-21,,,,,,,,,232.4499969482422,,,,
,SOXX,2025-01-22,,,,,,,,,235.80999755859375,,,,
,SOXX,2025-01-23,,,,,,,,,235.3699951171875,,,,
,SOXX,2025-01-24,,,,,,,,,230.63999938964844,,,,
,SOXX,2025-01-27,,,,,,,,,212.5500030517578,,,,
,SOXX,2025-01-28,,,,,,,,,213.5,,,,
,SOXX,2025-01-29,,,,,,,,,214.3800048828125,,,,
,SOXX,2025-01-30,,,,,,,,,218.74000549316406,,,,
,SOXX,2025-01-31,,,,,,,,,218.1300048828125,,,,
,SOXX,2025-02-03,,,,,,,,,214.1999969482422,,,,
,SOXX,2025-02-04,,,,,,,,,216.39999389648438,,,,
,SOXX,2025-02-05,,,,,,,,,220.58999633789062,,,,
,SOXX,2025-02-06,,,,,,,,,220.3000030517578,,,,
,SOXX,2025-02-07,,,,,,,,,216.8699951171875,,,,
,SOXX,2025-02-10,,,,,,,,,219.6999969482422,,,,
,SOXX,2025-02-11,,,,,,,,,219.89999389648438,,,,
,SOXX,2025-02-12,,,,,,,,,220.13999938964844,,,,
,SOXX,2025-02-13,,,,,,,,,222.83999633789062,,,,
,SOXX,2025-02-14,,,,,,,,,223.07000732421875,,,,
,SOXX,2025-02-18,,,,,,,,,226.75999450683594,,,,
,SOXX,2025-02-19,,,,,,,,,230.52999877929688,,,,
,SOXX,2025-02-20,,,,,,,,,231.07000732421875,,,,
,SOXX,2025-02-21,,,,,,,,,223.97999572753906,,,,
,SOXX,2025-02-24,,,,,,,,,218.72000122070312,,,,
,SOXX,2025-02-25,,,,,,,,,214.2100067138672,,,,
,SOXX,2025-02-26,,,,,,,,,217.94000244140625,,,,
,SOXX,2025-02-27,,,,,,,,,205.25,,,,
,SOXX,2025-02-28,,,,,,,,,208.52000427246094,,,,
,SOXX,2025-03-03,,,,,,,,,201.14999389648438,,,,
,SOXX,2025-03-04,,,,,,,,,202.27000427246094,,,,
,SOXX,2025-03-05,,,,,,,,,206.6300048828125,,,,
,SOXX,2025-03-06,,,,,,,,,198.0399932861328,,,,
,SOXX,2025-03-07,,,,,,,,,203.85000610351562,,,,
,SOXX,2025-03-10,,,,,,,,,194.4199981689453,,,,
,SOXX,2025-03-11,,,,,,,,,192.1199951171875,,,,
,SOXX,2025-03-12,,,,,,,,,196.0800018310547,,,,
,SOXX,2025-03-13,,,,,,,,,195.10000610351562,,,,
,SOXX,2025-03-14,,,,,,,,,201.1199951171875,,,,
,SOXX,2025-03-17,,,,,,,,,204.44000244140625,,,,
,SOXX,2025-03-18,,,,,,,,,201.47000122070312,,,,
,SOXX,2025-03-19,,,,,,,,,203.11000061035156,,,,
,SOXX,2025-03-20,,,,,,,,,201.49000549316406,,,,
,SOXX,2025-03-21,,,,,,,,,199.3800048828125,,,,
,SOXX,2025-03-24,,,,,,,,,205.3000030517578,,,,
,SOXX,2025-03-25,,,,,,,,,204.19000244140625,,,,
,SOXX,2025-03-26,,,,,,,,,198.47000122070312,,,,
,SOXX,2025-03-27,,,,,,,,,194.55999755859375,,,,
,SOXX,2025-03-28,,,,,,,,,188.67999267578125,,,,
,JEPI,2024-12-31,,,,,,,,,,57.529998779296875,,,
,JEPI,2025-01-02,,,,,,,,,,57.4900016784668,,,
,JEPI,2025-01-03,,,,,,,,,,57.97999954223633,,,
,JEPI,2025-01-06,,,,,,,,,,57.90999984741211,,,
,JEPI,2025-01-07,,,,,,,,,,57.65999984741211,,,
,JEPI,2025-01-08,,,,,,,,,,57.88999938964844,,,
,JEPI,2025-01-10,,,,,,,,,,57.060001373291016,,,
,JEPI,2025-01-13,,,,,,,,,,57.27000045776367,,,
,JEPI,2025-01-14,,,,,,,,,,57.5,,,
,JEPI,2025-01-15,,,,,,,,,,58.0,,,
,JEPI,2025-01-16,,,,,,,,,,58.25,,,
,JEPI,2025-01-17,,,,,,,,,,58.5,,,
,JEPI,2025-01-21,,,,,,,,,,58.95000076293945,,,
,JEPI,2025-01-22,,,,,,,,,,58.869998931884766,,,
,JEPI,2025-01-23,,,,,,,,,,59.13999938964844,,,
,JEPI,2025-01-24,,,,,,,,,,59.099998474121094,,,
,JEPI,2025-01-27,,,,,,,,,,59.290000915527344,,,
,JEPI,2025-01-28,,,,,,,,,,58.97999954223633,,,
,JEPI,2025-01-29,,,,,,,,,,58.939998626708984,,,
,JEPI,2025-01-30,,,,,,,,,,59.130001068115234,,,
,JEPI,2025-01-31,,,,,,,,,,58.970001220703125,,,
,JEPI,2025-02-03,,,,,,,,,,58.560001373291016,,,
,JEPI,2025-02-04,,,,,,,,,,58.619998931884766,,,
,JEPI,2025-02-05,,,,,,,,,,58.939998626708984,,,
,JEPI,2025-02-06,,,,,,,,,,59.040000915527344,,,
,JEPI,2025-02-07,,,,,,,,,,58.790000915527344,,,
,JEPI,2025-02-10,,,,,,,,,,59.09000015258789,,,
,JEPI,2025-02-11,,,,,,,,,,59.20000076293945,,,
,JEPI,2025-02-12,,,,,,,,,,59.040000915527344,,,
,JEPI,2025-02-13,,,,,,,,,,59.279998779296875,,,
,JEPI,2025-02-14,,,,,,,,,,59.16999816894531,,,
,JEPI,2025-02-18,,,,,,,,,,59.349998474121094,,,
,JEPI,2025-02-19,,,,,,,,,,59.709999084472656,,,
,JEPI,2025-02-20,,,,,,,,,,59.709999084472656,,,
,JEPI,2025-02-21,,,,,,,,,,59.130001068115234,,,
,JEPI,2025-02-24,,,,,,,,,,59.099998474121094,,,
,JEPI,2025-02-25,,,,,,,,,,59.2400016784668,,,
,JEPI,2025-02-26,,,,,,,,,,59.09000015258789,,,
,JEPI,2025-02-27,,,,,,,,,,58.689998626708984,,,
,JEPI,2025-02-28,,,,,,,,,,59.40999984741211,,,
,JEPI,2025-03-03,,,,,,,,,,58.689998626708984,,,
,JEPI,2025-03-04,,,,,,,,,,57.970001220703125,,,
,JEPI,2025-03-05,,,,,,,,,,58.5,,,
,JEPI,2025-03-06,,,,,,,,,,57.86000061035156,,,
,JEPI,2025-03-07,,,,,,,,,,58.20000076293945,,,
,JEPI,2025-03-10,,,,,,,,,,57.38999938964844,,,
,JEPI,2025-03-11,,,,,,,,,,56.75,,,
,JEPI,2025-03-12,,,,,,,,,,56.689998626708984,,,
,JEPI,2025-03-13,,,,,,,,,,56.16999816894531,,,
,JEPI,2025-03-14,,,,,,,,,,56.959999084472656,,,
,JEPI,2025-03-17,,,,,,,,,,57.459999084472656,,,
,JEPI,2025-03-18,,,,,,,,,,57.099998474121094,,,
,JEPI,2025-03-19,,,,,,,,,,57.38999938964844,,,
,JEPI,2025-03-20,,,,,,,,,,57.27000045776367,,,
,JEPI,2025-03-21,,,,,,,,,,57.11000061035156,,,
,JEPI,2025-03-24,,,,,,,,,,57.790000915527344,,,
,JEPI,2025-03-25,,,,,,,,,,57.650001525878906,,,
,JEPI,2025-03-26,,,,,,,,,,57.5099983215332,,,
,JEPI,2025-03-27,,,,,,,,,,57.380001068115234,,,
,JEPI,2025-03-28,,,,,,,,,,56.68000030517578,,,
,T,2024-12-31,,,,,,,,,,,22.770000457763672,,
,T,2025-01-02,,,,,,,,,,,22.829999923706055,,
,T,2025-01-03,,,,,,,,,,,22.670000076293945,,
,T,2025-01-06,,,,,,,,,,,22.600000381469727,,
,T,2025-01-07,,,,,,,,,,,22.200000762939453,,
,T,2025-01-08,,,,,,,,,,,22.18000030517578,,
,T,2025-01-10,,,,,,,,,,,21.690000534057617,,
,T,2025-01-13,,,,,,,,,,,21.559999465942383,,
,T,2025-01-14,,,,,,,,,,,21.799999237060547,,
,T,2025-01-15,,,,,,,,,,,21.90999984741211,,
,T,2025-01-16,,,,,,,,,,,22.020000457763672,,
,T,2025-01-17,,,,,,,,,,,22.290000915527344,,
,T,2025-01-21,,,,,,,,,,,22.489999771118164,,
,T,2025-01-22,,,,,,,,,,,22.31999969482422,,
,T,2025-01-23,,,,,,,,,,,22.530000686645508,,
,T,2025-01-24,,,,,,,,,,,22.719999313354492,,
,T,2025-01-27,,,,,,,,,,,24.139999389648438,,
,T,2025-01-28,,,,,,,,,,,24.399999618530273,,
,T,2025-01-29,,,,,,,,,,,24.229999542236328,,
,T,2025-01-30,,,,,,,,,,,24.020000457763672,,
,T,2025-01-31,,,,,,,,,,,23.729999542236328,,
,T,2025-02-03,,,,,,,,,,,24.25,,
,T,2025-02-04,,,,,,,,,,,24.25,,
,T,2025-02-05,,,,,,,,,,,24.469999313354492,,
,T,2025-02-06,,,,,,,,,,,24.450000762939453,,
,T,2025-02-07,,,,,,,,,,,24.540000915527344,,
,T,2025-02-10,,,,,,,,,,,24.860000610351562,,
,T,2025-02-11,,,,,,,,,,,25.149999618530273,,
,T,2025-02-12,,,,,,,,,,,25.360000610351562,,
,T,2025-02-13,,,,,,,,,,,25.6299991607666,,
,T,2025-02-14,,,,,,,,,,,25.8700008392334,,
,T,2025-02-18,,,,,,,,,,,26.06999969482422,,
,T,2025-02-19,,,,,,,,,,,26.239999771118164,,
,T,2025-02-20,,,,,,,,,,,26.149999618530273,,
,T,2025-02-21,,,,,,,,,,,26.6200008392334,,
,T,2025-02-24,,,,,,,,,,,26.739999771118164,,
,T,2025-02-25,,,,,,,,,,,26.649999618530273,,
,T,2025-02-26,,,,,,,,,,,26.56999969482422,,
,T,2025-02-27,,,,,,,,,,,26.899999618530273,,
,T,2025-02-28,,,,,,,,,,,27.40999984741211,,
,T,2025-03-03,,,,,,,,,,,27.719999313354492,,
,T,2025-03-04,,,,,,,,,,,26.219999313354492,,
,T,2025-03-05,,,,,,,,,,,26.18000030517578,,
,T,2025-03-06,,,,,,,,,,,26.729999542236328,,
,T,2025-03-07,,,,,,,,,,,27.1200008392334,,
,T,2025-03-10,,,,,,,,,,,27.280000686645508,,
,T,2025-03-11,,,,,,,,,,,26.010000228881836,,
,T,2025-03-12,,,,,,,,,,,25.719999313354492,,
,T,2025-03-13,,,,,,,,,,,26.09000015258789,,
,T,2025-03-14,,,,,,,,,,,26.579999923706055,,
,T,2025-03-17,,,,,,,,,,,26.829999923706055,,
,T,2025-03-18,,,,,,,,,,,26.610000610351562,,
,T,2025-03-19,,,,,,,,,,,26.84000015258789,,
,T,2025-03-20,,,,,,,,,,,26.790000915527344,,
,T,2025-03-21,,,,,,,,,,,27.020000457763672,,
,T,2025-03-24,,,,,,,,,,,26.959999084472656,,
,T,2025-03-25,,,,,,,,,,,27.309999465942383,,
,T,2025-03-26,,,,,,,,,,,27.649999618530273,,
,T,2025-03-27,,,,,,,,,,,28.200000762939453,,
,T,2025-03-28,,,,,,,,,,,28.18000030517578,,
,VZ,2024-12-31,,,,,,,,,,,,39.9900016784668,
,VZ,2025-01-02,,,,,,,,,,,,40.209999084472656,
,VZ,2025-01-03,,,,,,,,,,,,40.2599983215332,
,VZ,2025-01-06,,,,,,,,,,,,39.61000061035156,
,VZ,2025-01-07,,,,,,,,,,,,38.91999816894531,
,VZ,2025-01-08,,,,,,,,,,,,38.939998626708984,
,VZ,2025-01-10,,,,,,,,,,,,37.810001373291016,
,VZ,2025-01-13,,,,,,,,,,,,38.119998931884766,
,VZ,2025-01-14,,,,,,,,,,,,38.279998779296875,
,VZ,2025-01-15,,,,,,,,,,,,38.18000030517578,
,VZ,2025-01-16,,,,,,,,,,,,38.34000015258789,
,VZ,2025-01-17,,,,,,,,,,,,38.779998779296875,
,VZ,2025-01-21,,,,,,,,,,,,39.02000045776367,
,VZ,2025-01-22,,,,,,,,,,,,38.95000076293945,
,VZ,2025-01-23,,,,,,,,,,,,39.18000030517578,
,VZ,2025-01-24,,,,,,,,,,,,39.540000915527344,
,VZ,2025-01-27,,,,,,,,,,,,40.63999938964844,
,VZ,2025-01-28,,,,,,,,,,,,40.400001525878906,
,VZ,2025-01-29,,,,,,,,,,,,40.279998779296875,
,VZ,2025-01-30,,,,,,,,,,,,39.470001220703125,
,VZ,2025-01-31,,,,,,,,,,,,39.38999938964844,
,VZ,2025-02-03,,,,,,,,,,,,39.97999954223633,
,VZ,2025-02-04,,,,,,,,,,,,39.810001373291016,
,VZ,2025-02-05,,,,,,,,,,,,40.130001068115234,
,VZ,2025-02-06,,,,,,,,,,,,39.939998626708984,
,VZ,2025-02-07,,,,,,,,,,,,39.880001068115234,
,VZ,2025-02-10,,,,,,,,,,,,39.95000076293945,
,VZ,2025-02-11,,,,,,,,,,,,40.4900016784668,
,VZ,2025-02-12,,,,,,,,,,,,40.529998779296875,
,VZ,2025-02-13,,,,,,,,,,,,41.040000915527344,
,VZ,2025-02-14,,,,,,,,,,,,40.9900016784668,
,VZ,2025-02-18,,,,,,,,,,,,41.20000076293945,
,VZ,2025-02-19,,,,,,,,,,,,42.0099983215332,
,VZ,2025-02-20,,,,,,,,,,,,42.4900016784668,
,VZ,2025-02-21,,,,,,,,,,,,42.7599983215332,
,VZ,2025-02-24,,,,,,,,,,,,43.31999969482422,
,VZ,2025-02-25,,,,,,,,,,,,43.709999084472656,
,VZ,2025-02-26,,,,,,,,,,,,43.18000030517578,
,VZ,2025-02-27,,,,,,,,,,,,43.27000045776367,
,VZ,2025-02-28,,,,,,,,,,,,43.099998474121094,
,VZ,2025-03-03,,,,,,,,,,,,43.869998931884766,
,VZ,2025-03-04,,,,,,,,,,,,42.869998931884766,
,VZ,2025-03-05,,,,,,,,,,,,42.84000015258789,
,VZ,2025-03-06,,,,,,,,,,,,44.22999954223633,
,VZ,2025-03-07,,,,,,,,,,,,46.060001373291016,
,VZ,2025-03-10,,,,,,,,,,,,46.4900016784668,
,VZ,2025-03-11,,,,,,,,,,,,43.43000030517578,
,VZ,2025-03-12,,,,,,,,,,,,42.59000015258789,
,VZ,2025-03-13,,,,,,,,,,,,43.709999084472656,
,VZ,2025-03-14,,,,,,,,,,,,43.56999969482422,
,VZ,2025-03-17,,,,,,,,,,,,43.650001525878906,
,VZ,2025-03-18,,,,,,,,,,,,44.22999954223633,
,VZ,2025-03-19,,,,,,,,,,,,43.939998626708984,
,VZ,2025-03-20,,,,,,,,,,,,43.75,
,VZ,2025-03-21,,,,,,,,,,,,43.9900016784668,
,VZ,2025-03-24,,,,,,,,,,,,43.560001373291016,
,VZ,2025-03-25,,,,,,,,,,,,43.4900016784668,
,VZ,2025-03-26,,,,,,,,,,,,44.18000030517578,
,VZ,2025-03-27,,,,,,,,,,,,44.959999084472656,
,VZ,2025-03-28,,,,,,,,,,,,44.93000030517578,
,PCG,2024-12-31,,,,,,,,,,,,,20.18000030517578
,PCG,2025-01-02,,,,,,,,,,,,,20.010000228881836
,PCG,2025-01-03,,,,,,,,,,,,,20.399999618530273
,PCG,2025-01-06,,,,,,,,,,,,,19.860000610351562
,PCG,2025-01-07,,,,,,,,,,,,,19.979999542236328
,PCG,2025-01-08,,,,,,,,,,,,,19.25
,PCG,2025-01-10,,,,,,,,,,,,,17.170000076293945
,PCG,2025-01-13,,,,,,,,,,,,,16.219999313354492
,PCG,2025-01-14,,,,,,,,,,,,,16.219999313354492
,PCG,2025-01-15,,,,,,,,,,,,,16.8700008392334
,PCG,2025-01-16,,,,,,,,,,,,,16.950000762939453
,PCG,2025-01-17,,,,,,,,,,,,,17.010000228881836
,PCG,2025-01-21,,,,,,,,,,,,,17.299999237060547
,PCG,2025-01-22,,,,,,,,,,,,,16.440000534057617
,PCG,2025-01-23,,,,,,,,,,,,,16.239999771118164
,PCG,2025-01-24,,,,,,,,,,,,,16.540000915527344
,PCG,2025-01-27,,,,,,,,,,,,,16.290000915527344
,PCG,2025-01-28,,,,,,,,,,,,,15.960000038146973
,PCG,2025-01-29,,,,,,,,,,,,,15.789999961853027
,PCG,2025-01-30,,,,,,,,,,,,,15.6899995803833
,PCG,2025-01-31,,,,,,,,,,,,,15.649999618530273
,PCG,2025-02-03,,,,,,,,,,,,,15.15999984741211
,PCG,2025-02-04,,,,,,,,,,,,,15.180000305175781
,PCG,2025-02-05,,,,,,,,,,,,,15.739999771118164
,PCG,2025-02-06,,,,,,,,,,,,,15.600000381469727
,PCG,2025-02-07,,,,,,,,,,,,,15.319999694824219
,PCG,2025-02-10,,,,,,,,,,,,,15.649999618530273
,PCG,2025-02-11,,,,,,,,,,,,,15.779999732971191
,PCG,2025-02-12,,,,,,,,,,,,,16.030000686645508
,PCG,2025-02-13,,,,,,,,,,,,,15.850000381469727
,PCG,2025-02-14,,,,,,,,,,,,,15.289999961853027
,PCG,2025-02-18,,,,,,,,,,,,,15.420000076293945
,PCG,2025-02-19,,,,,,,,,,,,,15.65999984741211
,PCG,2025-02-20,,,,,,,,,,,,,15.6899995803833
,PCG,2025-02-21,,,,,,,,,,,,,15.989999771118164
,PCG,2025-02-24,,,,,,,,,,,,,16.010000228881836
,PCG,2025-02-25,,,,,,,,,,,,,15.930000305175781
,PCG,2025-02-26,,,,,,,,,,,,,16.040000915527344
,PCG,2025-02-27,,,,,,,,,,,,,15.880000114440918
,PCG,2025-02-28,,,,,,,,,,,,,16.34000015258789
,PCG,2025-03-03,,,,,,,,,,,,,16.43000030517578
,PCG,2025-03-04,,,,,,,,,,,,,16.139999389648438
,PCG,2025-03-05,,,,,,,,,,,,,16.389999389648438
,PCG,2025-03-06,,,,,,,,,,,,,16.079999923706055
,PCG,2025-03-07,,,,,,,,,,,,,15.970000267028809
,PCG,2025-03-10,,,,,,,,,,,,,15.90999984741211
,PCG,2025-03-11,,,,,,,,,,,,,16.190000534057617
,PCG,2025-03-12,,,,,,,,,,,,,16.219999313354492
,PCG,2025-03-13,,,,,,,,,,,,,16.399999618530273
,PCG,2025-03-14,,,,,,,,,,,,,16.780000686645508
,PCG,2025-03-17,,,,,,,,,,,,,17.110000610351562
,PCG,2025-03-18,,,,,,,,,,,,,17.200000762939453
,PCG,2025-03-19,,,,,,,,,,,,,17.09000015258789
,PCG,2025-03-20,,,,,,,,,,,,,17.200000762939453
,PCG,2025-03-21,,,,,,,,,,,,,16.8799991607666
,PCG,2025-03-24,,,,,,,,,,,,,17.1200008392334
,PCG,2025-03-25,,,,,,,,,,,,,17.059999465942383
,PCG,2025-03-26,,,,,,,,,,,,,17.239999771118164
,PCG,2025-03-27,,,,,,,,,,,,,17.149999618530273
,PCG,2025-03-28,,,,,,,,,,,,,17.0
